TurId;Dato;Fylke;Område;Kommune;Holdeplass_Fra;Holdeplass_Til;Linjetype;Linjefylke;Linjenavn;Linjeretning;Tidspunkt_Faktisk_Ankomst_Holdeplass_Fra;Tidspunkt_Faktisk_Avgang_Holdeplass_Fra;Tidspunkt_Planlagt_Ankomst_Holdeplass_Fra;Tidspunkt_Planlagt_Avgang_Holdeplass_Fra;Kjøretøy_Kapasitet;Passasjerer_Ombord
44004-2020-08-13T20:09:00+02:00;13/08/2020;Viken;Nordøst;Ullensaker;Postmannsvingen (mot Nordkisa);Nordkisa;Lokal;Viken;440;0;20:13:10;20:13:20;20:10:00;20:10:00;106;0
30009-2020-06-10T07:45:00+02:00;10/06/2020;Viken;Nordøst;Lørenskog;Glitnegården;Ahus;Lokal;Viken;110;1;08:23:49;08:23:54;08:20:00;08:20:00;106;6
24005-2020-07-18T09:23:00+02:00;18/07/2020;Viken;Vest;Bærum;Bjerketun;Staver (mot Sandvika);Lokal;Viken;245;0;09:26:52;09:26:57;09:26:00;09:26:00;69;0
30025-2020-08-03T11:25:00+02:00;03/08/2020;Oslo;Indre By;Gamle Oslo;Oslo bussterminal (Plf B10);Oslo gate  (mot Galgeberg);Lokal;Viken;110;1;11:19:01;11:20:53;11:25:00;11:25:00;106;0
30011-2020-08-26T20:18:00+02:00;26/08/2020;Oslo;Nordøst;Alna;Trosterud  (E6 mot Helsfyr);Ulvenkrysset  (mot Helsfyr);Lokal;Viken;110;0;20:55:49;20:55:54;20:56:00;20:56:00;106;-1
30009-2020-07-29T18:50:00+02:00;29/07/2020;Viken;Nordøst;Lørenskog;Sørlihavna;Finstadlia;Lokal;Viken;110;0;19:09:20;19:09:25;19:09:00;19:09:00;106;-13
30015-2020-06-28T21:33:00+02:00;28/06/2020;Viken;Nordøst;Lillestrøm;Stasjonsveien;Strømsbergveien;Lokal;Viken;110;0;21:40:43;21:41:07;21:40:00;21:40:00;106;7
44003-2020-07-20T06:31:00+02:00;20/07/2020;Viken;Nordøst;Ullensaker;Nordkisa syd;Skrytastubben;Lokal;Viken;440;0;06:44:54;06:45:00;06:42:00;06:42:00;106;0
30014-2020-08-27T11:00:00+02:00;27/08/2020;Viken;Nordøst;Lørenskog;Glenneveien;Rasta senter;Lokal;Viken;110;0;11:27:51;11:27:58;11:25:00;11:25:00;106;-3
30004-2020-08-06T05:53:00+02:00;06/08/2020;Viken;Nordøst;Lørenskog;Sørlihavna;Lørenskog kirke;Lokal;Viken;110;1;06:25:24;06:25:28;06:25:00;06:25:00;106;5
44001-2020-06-11T15:40:00+02:00;11/06/2020;Viken;Nordøst;Ullensaker;Rulnes;Holm;Lokal;Viken;440;1;16:04:28;16:04:49;16:01:00;16:01:00;106;10
44004-2020-06-30T07:31:00+02:00;30/06/2020;Viken;Nordøst;Ullensaker;Jessheim stasjon (Plattform 4);Jessheim skole;Lokal;Viken;440;0;08:00:56;08:01:52;07:58:00;07:58:00;106;1
26113-2020-07-29T19:07:00+02:00;29/07/2020;Viken;Vest;Lier;Frydenlund;Amtmannsvingen;Lokal;Viken;251;0;19:20:14;19:20:20;19:21:00;19:21:00;112;1
30009-2020-06-13T20:18:00+02:00;13/06/2020;Viken;Nordøst;Lørenskog;Visperud (mot Furuset);Karihaugen  (mot Furuset);Lokal;Viken;110;0;20:48:47;20:49:14;20:49:00;20:49:00;106;-6
44007-2020-06-11T20:31:00+02:00;11/06/2020;Viken;Nordøst;Ullensaker;Stubberud;Stokstadvegen;Lokal;Viken;440;0;20:46:06;20:46:08;20:44:00;20:44:00;106;1
30002-2020-06-06T10:33:00+02:00;06/06/2020;Viken;Nordøst;Lillestrøm;Frydenlundsgata;Stasjonsveien;Lokal;Viken;110;0;10:39:50;10:40:21;10:39:00;10:39:00;106;2
30024-2020-08-14T07:20:00+02:00;14/08/2020;Oslo;Nordøst;Alna;Trosterud  (E6 mot Helsfyr);Ulvenkrysset  (mot Helsfyr);Lokal;Viken;110;0;08:02:37;08:02:40;07:58:00;07:58:00;106;20
44007-2020-06-10T22:31:00+02:00;10/06/2020;Viken;Nordøst;Ullensaker;Jessheim stasjon (Plattform 4);Jessheim skole;Lokal;Viken;440;0;22:58:41;23:02:17;22:58:00;22:58:00;106;4
24008-2020-07-15T14:02:00+02:00;15/07/2020;Viken;Vest;Bærum;Elias Smiths vei;Bjørnegård;Lokal;Viken;245;1;14:05:03;14:05:26;14:04:00;14:04:00;112;2
30028-2020-08-24T09:20:00+02:00;24/08/2020;Viken;Nordøst;Lillestrøm;Sagdalen;Sagdalen skole;Lokal;Viken;110;0;09:23:43;09:23:51;09:23:00;09:23:00;106;0
44001-2020-08-23T08:40:00+02:00;23/08/2020;Viken;Nordøst;Ullensaker;Dampsaga allé;Julius Dahls veg;Lokal;Viken;440;1;09:01:44;09:01:50;08:59:00;08:59:00;106;1
30003-2020-07-26T10:18:00+02:00;26/07/2020;Viken;Nordøst;Lørenskog;Finstadlia;Finstadsletta;Lokal;Viken;110;0;10:39:28;10:39:54;10:39:00;10:39:00;106;-1
44007-2020-06-25T20:31:00+02:00;25/06/2020;Viken;Nordøst;Ullensaker;Stubberud;Stokstadvegen;Lokal;Viken;440;0;20:47:23;20:47:25;20:44:00;20:44:00;106;6
30006-2020-07-03T09:40:00+02:00;03/07/2020;Oslo;Nordøst;Stovner;Karihaugen  (mot Furuset);Folkvangveien  (mot Furuset);Lokal;Viken;110;0;10:13:05;10:13:27;10:12:00;10:12:00;106;15
30018-2020-06-23T08:20:00+02:00;23/06/2020;Viken;Nordøst;Lørenskog;Sørlihavna;Finstadlia;Lokal;Viken;110;0;08:40:59;08:41:24;08:39:00;08:39:00;106;7
44103-2020-06-10T18:31:00+02:00;10/06/2020;Viken;Nordøst;Eidsvoll;Eidsvollbrua;Holstangen;Lokal;Viken;441;1;18:50:46;18:50:49;18:49:00;18:49:00;80;0
44004-2020-07-13T00:09:00+02:00;12/07/2020;Viken;Nordøst;Ullensaker;Jessheim stasjon (Plattform 4);Jessheim skole;Lokal;Viken;440;0;24:28:31;24:31:29;24:28:00;24:28:00;106;0
44103-2020-06-04T20:05:00+02:00;04/06/2020;Viken;Nordøst;Nes;Ihle meieri;Valstad;Lokal;Viken;441;0;20:20:48;20:20:51;20:19:00;20:19:00;80;0
30016-2020-06-07T11:40:00+02:00;07/06/2020;Viken;Nordøst;Lørenskog;Finstadlia;Finstadsletta;Lokal;Viken;110;0;12:00:46;12:01:20;12:01:00;12:01:00;106;0
30013-2020-08-17T06:35:00+02:00;17/08/2020;Viken;Nordøst;Lillestrøm;Stasjonsveien;Frydenlundsgata;Lokal;Viken;110;1;07:18:55;07:20:00;07:18:00;07:18:00;106;8
30018-2020-08-25T10:45:00+02:00;25/08/2020;Viken;Nordøst;Lørenskog;Glenneveien;Vallerudveien;Lokal;Viken;110;1;11:11:56;11:12:20;11:10:00;11:10:00;106;0
44002-2020-07-25T22:31:00+02:00;25/07/2020;Viken;Nordøst;Ullensaker;Oscar Christensens veg;Fonbekk;Lokal;Viken;440;0;22:50:02;22:50:07;22:48:00;22:48:00;106;1
44001-2020-08-12T16:31:00+02:00;12/08/2020;Viken;Nordøst;Ullensaker;Fjellheim;Musehogget;Lokal;Viken;440;0;16:39:53;16:39:57;16:37:00;16:37:00;106;0
30003-2020-07-03T09:20:00+02:00;03/07/2020;Oslo;Indre By;Gamle Oslo;Vålerenga  (mot Galgeberg);Galgeberg  (fra Etterstad);Lokal;Viken;110;0;10:07:54;10:08:02;10:04:00;10:04:00;106;3
30005-2020-07-19T08:16:00+02:00;19/07/2020;Oslo;Indre By;Gamle Oslo;Harald Hårdrådes plass  (mot Galgeberg);Galgeberg  (mot Etterstad);Lokal;Viken;110;1;08:18:47;08:19:12;08:19:00;08:19:00;106;2
26107-2020-08-20T10:43:00+02:00;20/08/2020;Viken;Vest;Asker;Ødegården;Østli;Lokal;Viken;251;1;10:48:56;10:48:59;10:48:00;10:48:00;112;0
44007-2020-06-11T21:40:00+02:00;11/06/2020;Viken;Nordøst;Nes;Brårud;Svanfoss;Lokal;Viken;440;1;22:20:05;22:20:08;22:16:00;22:16:00;106;5
44002-2020-07-14T17:01:00+02:00;14/07/2020;Viken;Nordøst;Ullensaker;Meisrudbekken;Yttervegen;Lokal;Viken;440;0;17:22:21;17:22:24;17:21:00;17:21:00;106;-1
44103-2020-08-28T08:14:00+02:00;28/08/2020;Viken;Nordøst;Eidsvoll;Smia;Frilset nord;Lokal;Viken;441;1;08:39:16;08:39:18;08:39:00;08:39:00;80;2
44103-2020-06-22T18:31:00+02:00;22/06/2020;Viken;Nordøst;Eidsvoll;Frilset nord;Frilsetåsen;Lokal;Viken;441;1;18:40:04;18:40:06;18:39:00;18:39:00;80;1
30031-2020-06-23T15:40:00+02:00;23/06/2020;Viken;Nordøst;Lillestrøm;Sagdalen;Sagdalen skole;Lokal;Viken;110;0;15:45:53;15:46:33;15:43:00;15:43:00;106;4
30004-2020-08-22T16:55:00+02:00;22/08/2020;Viken;Nordøst;Lørenskog;Njåls vei;Røykåsveien;Lokal;Viken;110;1;17:18:48;17:19:16;17:16:00;17:16:00;106;15
30008-2020-08-29T12:45:00+02:00;29/08/2020;Viken;Nordøst;Lørenskog;Triaden ( Gamlevn.);Bergerveien;Lokal;Viken;110;1;13:13:56;13:14:03;13:12:00;13:12:00;106;-8
30017-2020-07-07T17:00:00+02:00;07/07/2020;Viken;Nordøst;Lørenskog;Finstadlia;Finstadsletta;Lokal;Viken;110;0;17:21:26;17:21:55;17:21:00;17:21:00;106;-1
44003-2020-07-07T15:40:00+02:00;07/07/2020;Viken;Nordøst;Ullensaker;Nordre Brudalen;Brudalen;Lokal;Viken;440;1;15:45:26;15:45:28;15:43:00;15:43:00;106;9
30018-2020-07-23T18:25:00+02:00;23/07/2020;Viken;Nordøst;Lørenskog;Vallerudveien;Triaden ( Gamlevn.);Lokal;Viken;110;1;18:52:32;18:52:41;18:51:00;18:51:00;106;8
30005-2020-07-30T18:15:00+02:00;30/07/2020;Oslo;Nordøst;Alna;Karihaugen  (mot Lørenskog);Visperud (mot Solheim);Lokal;Viken;110;1;18:38:52;18:39:18;18:34:00;18:34:00;106;8
55002-2020-08-29T14:00:00+02:00;29/08/2020;Viken;Sør;Enebakk;Gjeddevannsveien;Bjerke;Lokal;Viken;350;1;14:16:59;14:17:06;14:17:00;14:17:00;80;5
55004-2020-07-30T07:30:00+02:00;30/07/2020;Viken;Nordøst;Rælingen;Grinitajet;Jahr;Lokal;Viken;350;1;08:01:56;08:02:26;08:04:00;08:04:00;80;0
12003-2020-08-08T16:21:00+02:00;08/08/2020;Viken;Nordøst;Lørenskog;Lørenskog sentrum (Skårersletta) (plf A);Rolvsrud (i Løkåsvn.);Lokal;Viken;120;1;16:41:06;16:41:40;16:41:00;16:41:00;72;5
12013-2020-07-27T15:08:00+02:00;27/07/2020;Viken;Nordøst;Lørenskog;Vallerudveien;Glenneveien;Lokal;Viken;315;0;15:23:28;15:23:53;15:23:00;15:23:00;72;4
55011-2020-07-29T09:30:00+02:00;29/07/2020;Viken;Sør;Enebakk;Fløtten;Hagen;Lokal;Viken;350;1;09:37:19;09:37:22;09:37:00;09:37:00;80;0
55011-2020-07-03T20:30:00+02:00;03/07/2020;Viken;Sør;Enebakk;Sikkebøl;Gjestang;Lokal;Viken;350;0;21:08:42;21:08:44;21:07:00;21:07:00;80;2
12012-2020-07-15T21:28:00+02:00;15/07/2020;Viken;Nordøst;Lørenskog;Lørenskog stasjon  (mot Stovner);Stovner bru  (mot Stovner T);Lokal;Viken;120;0;21:46:24;21:46:52;21:46:00;21:46:00;72;13
43101-2020-06-10T15:52:00+02:00;10/06/2020;Viken;Nordøst;Ullensaker;Trandum;Melbykrysset;Skole;Viken;3872;1;16:02:32;16:02:36;16:02:00;16:02:00;103;7
55002-2020-06-21T11:00:00+02:00;21/06/2020;Viken;Sør;Enebakk;Fredheimveien;Bjerke;Lokal;Viken;350;0;11:29:15;11:29:21;11:29:00;11:29:00;80;2
12009-2020-08-06T18:58:00+02:00;06/08/2020;Viken;Nordøst;Lørenskog;Løkenåsfaret;Skåreråsen;Lokal;Viken;120;0;19:04:02;19:04:10;19:03:00;19:03:00;72;1
47008-2020-07-21T15:50:00+02:00;21/07/2020;Viken;Nordøst;Lillestrøm;Råmyra;Åsveien;Ekspress;Viken;480E;1;16:21:45;16:21:46;16:19:00;16:19:00;106;1
12503-2020-08-28T13:21:00+02:00;28/08/2020;Viken;Nordøst;Lørenskog;Finstadsletta;Finstadlia;Lokal;Viken;120;1;13:47:48;13:47:54;13:46:00;13:46:00;76;-3
27056-2020-08-20T14:55:00+02:00;20/08/2020;Viken;Vest;Bærum;IT Fornebu (mot Koksa);Fornebu vest  (mot Koksa);Lokal;Viken;270;0;15:42:50;15:42:58;15:36:00;15:36:00;70;1
55009-2020-08-14T20:30:00+02:00;14/08/2020;Viken;Sør;Enebakk;Flateby boligfelt;Karibekken;Lokal;Viken;350;1;20:53:22;20:53:51;20:53:00;20:53:00;80;6
3410-2020-06-30T16:40:00+02:00;30/06/2020;Oslo;Vest;Nordre Aker;Christophers vei  (mot Tåsen);Tåsen senter (avstigning før sløyfa fra Sagene);Lokal;Oslo;34;1;17:16:51;17:17:15;17:11:00;17:11:00;106;9
12503-2020-07-07T13:21:00+02:00;07/07/2020;Viken;Nordøst;Lørenskog;Finstadsletta;Finstadlia;Lokal;Viken;120;1;13:51:18;13:51:40;13:46:00;13:46:00;76;-6
12002-2020-08-22T17:28:00+02:00;22/08/2020;Oslo;Nordøst;Stovner;Tjonerudveien;Stovnerbakken;Lokal;Viken;120;0;17:54:50;17:55:25;17:48:00;17:48:00;72;20
55014-2020-08-12T07:55:00+02:00;12/08/2020;Viken;Nordøst;Rælingen;Jahr;Ramstad;Lokal;Viken;350;1;08:12:41;08:12:43;08:12:00;08:12:00;80;3
12013-2020-08-12T16:41:00+02:00;12/08/2020;Viken;Nordøst;Lørenskog;Glenneveien;Vallerudveien;Lokal;Viken;315;1;16:44:26;16:44:50;16:44:00;16:44:00;72;1
12008-2020-07-04T08:58:00+02:00;04/07/2020;Oslo;Nordøst;Stovner;Johnny Svorkmos vei  (mot Stovner T);Olaus Fjørtofts vei  (mot Stovner T);Lokal;Viken;120;0;09:22:22;09:22:28;09:20:00;09:20:00;72;6
3403-2020-08-21T15:10:00+02:00;21/08/2020;Oslo;Indre By;St.Hanshaugen;Sagene  (fra Tåsen);Arkitekt Rivertz plass  (mot sentrum);Lokal;Oslo;34;0;15:16:06;15:16:45;15:14:00;15:14:00;106;11
12007-2020-07-18T23:58:00+02:00;18/07/2020;Viken;Nordøst;Lørenskog;Lindeveien;Postterminalen øst;Lokal;Viken;120;0;24:13:28;24:13:36;24:13:00;24:13:00;72;0
55005-2020-06-10T17:40:00+02:00;10/06/2020;Viken;Nordøst;Rælingen;Tomter;Fjellstadfeltet;Lokal;Viken;350;0;18:01:32;18:01:35;18:00:00;18:00:00;80;2
49004-2020-06-05T16:27:00+02:00;05/06/2020;Viken;Nordøst;Lillestrøm;Vinlandsveien;Ulverud;Ekspress;Viken;490E;1;17:11:01;17:11:05;17:11:00;17:11:00;106;3
12004-2020-07-31T05:58:00+02:00;31/07/2020;Oslo;Nordøst;Grorud;Romsåsfoten;Grorud T  (plattform 7);Lokal;Viken;120;0;06:28:36;06:29:10;06:27:00;06:27:00;72;2
12006-2020-07-20T23:11:00+02:00;20/07/2020;Viken;Nordøst;Lørenskog;Vallerudlia;Rasta skole;Lokal;Viken;315;1;23:12:39;23:12:49;23:12:00;23:12:00;72;0
12004-2020-06-22T05:28:00+02:00;22/06/2020;Viken;Nordøst;Lørenskog;Postterminalen øst;Lørenskog stasjon  (mot Stovner);Lokal;Viken;120;0;05:44:15;05:44:23;05:43:00;05:43:00;72;4
55005-2020-06-01T14:30:00+02:00;01/06/2020;Viken;Nordøst;Rælingen;Fjerdingby (Plattform 1);Lund;Lokal;Viken;350;1;15:08:24;15:10:10;15:14:00;15:14:00;80;8
12011-2020-07-31T08:06:00+02:00;31/07/2020;Oslo;Nordøst;Stovner;Stovner T  (påst. mot Øvre Fossum);Øvre Fossum  (mot Stovnerbakken);Lokal;Viken;120;1;08:11:58;08:12:27;08:12:00;08:12:00;72;4
55024-2020-08-28T12:30:00+02:00;28/08/2020;Viken;Nordøst;Rælingen;Tomter;Nordby skole;Lokal;Viken;350;1;12:58:09;12:58:11;13:00:00;13:00:00;80;4
12004-2020-08-15T21:08:00+02:00;15/08/2020;Viken;Nordøst;Lørenskog;Lørenskog sentrum (plattform 4);Rolvsrud (På Skårersletta);Lokal;Viken;315;0;21:20:47;21:21:42;21:20:00;21:20:00;72;10
12003-2020-06-27T13:21:00+02:00;27/06/2020;Viken;Nordøst;Lørenskog;Finstadsletta;Finstadlia;Lokal;Viken;120;1;13:49:10;13:49:30;13:46:00;13:46:00;72;-2
12002-2020-08-16T14:21:00+02:00;16/08/2020;Oslo;Nordøst;Stovner;Fossumveien / Ukjent navn;Rommen  (mot Stovner);Lokal;Viken;120;1;14:25:56;14:26:00;14:23:00;14:23:00;72;4
55012-2020-06-23T08:40:00+02:00;23/06/2020;Viken;Nordøst;Rælingen;Kirkeby;Holt;Lokal;Viken;350;0;08:51:55;08:51:59;08:51:00;08:51:00;80;1
12009-2020-07-19T20:58:00+02:00;19/07/2020;Viken;Nordøst;Lørenskog;Haralds vei;Skogveien;Lokal;Viken;120;0;21:09:47;21:10:35;21:10:00;21:10:00;72;6
55011-2020-07-25T23:30:00+02:00;25/07/2020;Viken;Nordøst;Rælingen;Nordby skole;Skjønberg;Lokal;Viken;350;1;23:58:21;23:58:23;24:01:00;24:01:00;80;10
47007-2020-06-10T15:50:00+02:00;10/06/2020;Viken;Nordøst;Lillestrøm;Løken;Løken terrasse;Ekspress;Viken;480E;1;16:33:11;16:33:27;16:15:00;16:15:00;106;7
55010-2020-06-18T17:30:00+02:00;18/06/2020;Viken;Sør;Enebakk;Flateby boligfelt;Rud;Lokal;Viken;350;0;17:57:10;17:57:24;17:55:00;17:55:00;80;7
3407-2020-07-09T08:19:00+02:00;09/07/2020;Oslo;Indre By;St.Hanshaugen;Telthusbakken  (mot sentrum);Møllerveien  (mot sentrum);Lokal;Oslo;34;0;08:28:26;08:29:16;08:29:00;08:29:00;106;8
43114-2020-08-18T07:13:00+02:00;18/08/2020;Viken;Nordøst;Nannestad;Ramstad;Fevikshagan;Skole;Viken;3773;0;07:18:46;07:18:50;07:18:00;07:18:00;71;2
55025-2020-06-25T15:50:00+02:00;25/06/2020;Viken;Nordøst;Rælingen;Narvestad;Teigen;Lokal;Viken;350;0;16:20:46;16:20:50;16:10:00;16:10:00;80;10
27011-2020-08-13T16:25:00+02:00;13/08/2020;Viken;Vest;Bærum;Elias Smiths vei;Sandvika bussterminal (Plattform 2);Lokal;Viken;270;0;16:52:29;16:52:56;16:47:00;16:47:00;70;4
55019-2020-06-08T16:10:00+02:00;08/06/2020;Viken;Sør;Enebakk;Flatebysenteret;Hagenveien;Lokal;Viken;350;0;16:40:30;16:41:06;16:37:00;16:37:00;80;5
55001-2020-06-05T21:30:00+02:00;05/06/2020;Viken;Nordøst;Rælingen;Aamodttoppen;Logn;Lokal;Viken;350;1;22:13:06;22:13:40;22:16:00;22:16:00;80;2
55001-2020-06-17T00:30:00+02:00;16/06/2020;Viken;Nordøst;Rælingen;Fjellstadfeltet;Bye;Lokal;Viken;350;0;24:51:27;24:51:31;24:50:00;24:50:00;80;1
12002-2020-07-23T13:28:00+02:00;23/07/2020;Oslo;Nordøst;Stovner;Olaus Fjørtofts vei  (mot Stovner T);Øvre Fossum  (mot Stovner T);Lokal;Viken;120;0;13:51:54;13:52:22;13:51:00;13:51:00;72;3
55003-2020-07-26T14:00:00+02:00;26/07/2020;Viken;Sør;Enebakk;Rud;Flatebysenteret;Lokal;Viken;350;0;14:26:29;14:26:32;14:25:00;14:25:00;80;8
3411-2020-07-03T07:34:00+02:00;03/07/2020;Oslo;Indre By;Grünerløkka;Møllerveien (mot sentrum);Telthusbakken  (mot A. Kiellands plass);Lokal;Oslo;34;1;07:56:25;07:56:48;07:55:00;07:55:00;106;4
49004-2020-06-05T16:27:00+02:00;05/06/2020;Viken;Sør;Indre Østfold;Hvammer;Sletta;Ekspress;Viken;490E;1;17:27:01;17:27:05;17:26:00;17:26:00;106;2
12008-2020-06-17T07:13:00+02:00;17/06/2020;Viken;Nordøst;Lørenskog;Lørenskog sentrum (Skårersletta) (plf B);Haralds vei;Lokal;Viken;120;0;07:23:21;07:23:47;07:23:00;07:23:00;72;5
3411-2020-08-14T06:42:00+02:00;14/08/2020;Oslo;Vest;Nordre Aker;Tåsen allé  (mot Sagene);Voldsløkka  (mot Sagene);Lokal;Oslo;34;0;06:44:11;06:44:47;06:44:00;06:44:00;106;0
12010-2020-06-19T13:58:00+02:00;19/06/2020;Oslo;Nordøst;Stovner;Rommen  (mot Grorud);Sveiva  (i Fossumveien fra Stovner);Lokal;Viken;120;0;14:25:40;14:26:08;14:25:00;14:25:00;72;1
55011-2020-08-06T22:00:00+02:00;06/08/2020;Viken;Sør;Enebakk;Gjestang;Sikkebøl;Lokal;Viken;350;1;22:09:52;22:09:54;22:09:00;22:09:00;80;0
27051-2020-08-13T18:35:00+02:00;13/08/2020;Viken;Vest;Asker;Nedre Berger;Nesbru;Lokal;Viken;270;1;18:47:50;18:48:16;18:44:00;18:44:00;70;2
12002-2020-08-04T18:41:00+02:00;04/08/2020;Viken;Nordøst;Lørenskog;Glenneveien;Vallerudveien;Lokal;Viken;315;1;18:44:14;18:44:47;18:44:00;18:44:00;72;-1
55001-2020-07-30T07:30:00+02:00;30/07/2020;Viken;Nordøst;Rælingen;Fjellstadfeltet;Bye;Lokal;Viken;350;0;:;07:51:46;07:50:00;07:50:00;80;-6
55020-2020-07-03T15:10:00+02:00;03/07/2020;Viken;Sør;Enebakk;Hagenveien;Fredheimveien;Lokal;Viken;350;0;15:40:20;15:40:26;15:38:00;15:38:00;80;0
4001-2020-08-05T11:15:00+02:00;05/08/2020;Oslo;Vest;Vestre Aker;Lybekkveien  (mot Gressbanen);Holmenhavna  (mot Slemdal);Lokal;Oslo;46;0;11:27:57;11:28:05;11:26:00;11:26:00;71;8
14002-2020-07-15T11:04:00+02:00;15/07/2020;Viken;Vest;Bærum;Trudvangveien;Jar kirke;Lokal;Viken;130;0;11:22:23;11:22:27;11:21:00;11:21:00;130;-3
15009-2020-08-02T13:43:00+02:00;02/08/2020;Viken;Vest;Bærum;Trulsrud;Sentralen;Lokal;Viken;210;1;14:08:23;14:08:28;14:07:00;14:07:00;112;-1
4611-2020-07-24T19:03:00+02:00;24/07/2020;Oslo;Vest;Vestre Aker;Røa næringspark;Ullerntoppen  (avstigning);Lokal;Oslo;46;1;19:29:48;19:29:54;19:24:00;19:24:00;71;13
45506-2020-07-17T20:48:00+02:00;17/07/2020;Viken;Nordøst;Nes;Finholt;Holtteien;Lokal;Viken;455;1;21:01:26;21:01:30;20:59:00;20:59:00;80;1
21009-2020-08-11T14:47:00+02:00;11/08/2020;Viken;Vest;Bærum;Sentralen;Trulsrud;Lokal;Viken;210;0;14:53:06;14:53:47;14:51:00;14:51:00;112;4
3103-2020-07-01T15:40:00+02:00;01/07/2020;Oslo;Nordøst;Bjerke;Årvoll senter  (mot Bjerke);Bjerke  (nordsiden mot Sinsen);Lokal;Oslo;31;1;15:45:18;15:45:46;15:44:00;15:44:00;151;7
2806-2020-06-16T15:38:00+02:00;16/06/2020;Oslo;Indre By;Grünerløkka;Hasle  (i Økernveien mot Økern) (plf A);Haslevangen  (mot Økern);Lokal;Oslo;28;0;16:26:00;16:26:25;16:18:00;16:18:00;106;-1
2806-2020-08-25T16:35:00+02:00;25/08/2020;Oslo;Indre By;Grünerløkka;Carl Berners plass  (mot Københavngata) (plf H);Københavngata  (fra Carl Berners plass);Lokal;Oslo;28;1;17:05:13;17:05:40;16:45:00;16:45:00;106;5
21002-2020-07-16T09:17:00+02:00;16/07/2020;Viken;Vest;Bærum;Guldbrandslia;Bærums verk;Lokal;Viken;210;0;09:30:44;09:30:48;09:28:00;09:28:00;112;8
45003-2020-08-10T23:30:00+02:00;10/08/2020;Viken;Nordøst;Ullensaker;Meisrudbekken;Yttervegen;Lokal;Viken;450;0;23:57:47;23:57:51;23:59:00;23:59:00;106;0
40003-2020-06-05T07:51:00+02:00;05/06/2020;Viken;Nordøst;Ullensaker;Skinnerudvegen;Åreppen skole;Skole;Viken;3874;0;08:05:00;08:05:24;08:03:00;08:03:00;106;11
21003-2020-07-08T06:07:00+02:00;08/07/2020;Viken;Vest;Bærum;Eineveien;Skarvaveien;Lokal;Viken;210;0;06:08:34;06:08:40;06:08:00;06:08:00;112;0
45004-2020-06-07T16:30:00+02:00;07/06/2020;Viken;Nordøst;Nes;Hvam garasje;Gamle Hvam;Lokal;Viken;450;0;16:37:09;16:37:13;16:35:00;16:35:00;106;4
14003-2020-07-22T22:02:00+02:00;22/07/2020;Viken;Vest;Bærum;Bakkeveien;Stabekk kino;Lokal;Viken;130;1;22:16:15;22:16:19;22:12:00;22:12:00;130;2
4603-2020-08-20T15:50:00+02:00;20/08/2020;Oslo;Vest;Vestre Aker;Aslakveien  (mot Sørkedalsveien);Ostadalsveien  (mot Sørkedalsveien);Lokal;Oslo;46;0;15:51:23;15:51:50;15:51:00;15:51:00;71;-3
45001-2020-07-08T04:30:00+02:00;08/07/2020;Viken;Nordøst;Nes;Rød (Plattform B);Rød (Plattform A);Lokal;Viken;450;0;04:45:24;04:45:50;04:45:00;04:45:00;106;0
2812-2020-08-17T14:38:00+02:00;17/08/2020;Oslo;Indre By;St.Hanshaugen;Ullevål sykehus  (mot Lindern);Fayes gate  (mot Geitmyrsveien);Lokal;Oslo;28;0;15:04:26;15:05:02;15:05:00;15:05:00;106;22
3120-2020-06-19T16:00:00+02:00;19/06/2020;Oslo;Indre By;Grünerløkka;Carl Berners plass (buss mot sentrum) (plf F);Sars gate (mot sentrum);Lokal;Oslo;31;1;16:35:27;16:36:01;16:23:00;16:23:00;151;16
12006-2020-07-10T23:38:00+02:00;10/07/2020;Viken;Nordøst;Lørenskog;Knatten (Solheimsveien);Lørenskog sentrum (plattform 4);Lokal;Viken;315;0;23:48:27;23:48:59;23:48:00;23:48:00;72;3
55014-2020-06-29T16:00:00+02:00;29/06/2020;Viken;Sør;Enebakk;Fredheimveien;Hagenveien;Lokal;Viken;350;0;16:39:44;16:39:50;16:34:00;16:34:00;80;4
12004-2020-06-26T12:36:00+02:00;26/06/2020;Viken;Nordøst;Lørenskog;Håkons vei;Skogveien;Lokal;Viken;120;1;12:53:25;12:53:51;12:52:00;12:52:00;72;5
12012-2020-08-17T07:06:00+02:00;17/08/2020;Oslo;Nordøst;Stovner;Johnny Svorkmos vei  (mot Stovnerbakken);Stovnerfaret  (fra Stovner T);Lokal;Viken;120;1;07:15:42;07:15:50;07:15:00;07:15:00;72;3
12005-2020-08-29T07:08:00+02:00;29/08/2020;Viken;Nordøst;Lørenskog;Ahus;Fjellsrud skole;Lokal;Viken;315;0;07:01:41;07:06:05;07:08:00;07:08:00;72;0
12010-2020-06-12T23:58:00+02:00;12/06/2020;Viken;Nordøst;Lørenskog;Løkenåsfaret;Skåreråsen;Lokal;Viken;120;0;24:04:25;24:04:36;24:03:00;24:03:00;72;0
12501-2020-07-16T19:08:00+02:00;16/07/2020;Viken;Nordøst;Lørenskog;Fjellsrud skole;Fjellhamar stasjon;Lokal;Viken;315;0;19:10:40;19:11:08;19:10:00;19:10:00;76;1
